,country_code,year,paper_pulp_prod_tonnes,paper_pulp_export_tonnes,paper_pulp_import_tonnes,wood_pulp_production_tonnes,wood_pulp_export_tonnes,wood_pulp_import_tonnes,paper_price,wood_pulp_price
6513,CHN,2001,13865201.0,38487.0,0.0,15000.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6514,CHN,2001,13865201.0,38487.0,0.0,15000.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6515,CHN,2001,13865201.0,38487.0,0.0,15000.0,6146.0,0.0,146.40833333333333,125.75833333333333
6516,CHN,2001,13865201.0,38487.0,0.0,15000.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6517,CHN,2001,13865201.0,38487.0,0.0,15000.0,0.0,4214.0,146.40833333333333,125.75833333333333
6518,CHN,2001,13865201.0,38487.0,0.0,15000.0,0.0,0.0,146.40833333333333,125.75833333333333
6519,CHN,2001,13865201.0,6087.0,5445593.0,4080201.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
6520,CHN,2001,13865201.0,6087.0,5445593.0,4080201.0,32496.0,4214.0,146.40833333333333,125.75833333333333
6521,CHN,2001,13865201.0,6087.0,5445593.0,4080201.0,32496.0,0.0,146.40833333333333,125.75833333333333
6522,CHN,2001,13865201.0,6087.0,5445593.0,4080201.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6523,CHN,2001,13865201.0,6087.0,5445593.0,4080201.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6524,CHN,2001,13865201.0,6087.0,5445593.0,4080201.0,6146.0,0.0,146.40833333333333,125.75833333333333
6525,CHN,2001,13865201.0,6087.0,5445593.0,4080201.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6526,CHN,2001,13865201.0,6087.0,5445593.0,4080201.0,0.0,4214.0,146.40833333333333,125.75833333333333
6527,CHN,2001,13865201.0,6087.0,5445593.0,4080201.0,0.0,0.0,146.40833333333333,125.75833333333333
6528,CHN,2001,13865201.0,6087.0,5445593.0,15000.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
6529,CHN,2001,13865201.0,6087.0,5445593.0,15000.0,32496.0,4214.0,146.40833333333333,125.75833333333333
6530,CHN,2001,13865201.0,6087.0,5445593.0,15000.0,32496.0,0.0,146.40833333333333,125.75833333333333
6531,CHN,2001,13865201.0,6087.0,5445593.0,15000.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6532,CHN,2001,13865201.0,6087.0,5445593.0,15000.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6533,CHN,2001,13865201.0,6087.0,5445593.0,15000.0,6146.0,0.0,146.40833333333333,125.75833333333333
6534,CHN,2001,13865201.0,6087.0,5445593.0,15000.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6535,CHN,2001,13865201.0,6087.0,5445593.0,15000.0,0.0,4214.0,146.40833333333333,125.75833333333333
6536,CHN,2001,13865201.0,6087.0,5445593.0,15000.0,0.0,0.0,146.40833333333333,125.75833333333333
6537,CHN,2001,13865201.0,6087.0,7393.0,4080201.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
6538,CHN,2001,13865201.0,6087.0,7393.0,4080201.0,32496.0,4214.0,146.40833333333333,125.75833333333333
6539,CHN,2001,13865201.0,6087.0,7393.0,4080201.0,32496.0,0.0,146.40833333333333,125.75833333333333
6540,CHN,2001,13865201.0,6087.0,7393.0,4080201.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6541,CHN,2001,13865201.0,6087.0,7393.0,4080201.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6542,CHN,2001,13865201.0,6087.0,7393.0,4080201.0,6146.0,0.0,146.40833333333333,125.75833333333333
6543,CHN,2001,13865201.0,6087.0,7393.0,4080201.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6544,CHN,2001,13865201.0,6087.0,7393.0,4080201.0,0.0,4214.0,146.40833333333333,125.75833333333333
6545,CHN,2001,13865201.0,6087.0,7393.0,4080201.0,0.0,0.0,146.40833333333333,125.75833333333333
6546,CHN,2001,13865201.0,6087.0,7393.0,15000.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
6547,CHN,2001,13865201.0,6087.0,7393.0,15000.0,32496.0,4214.0,146.40833333333333,125.75833333333333
6548,CHN,2001,13865201.0,6087.0,7393.0,15000.0,32496.0,0.0,146.40833333333333,125.75833333333333
6549,CHN,2001,13865201.0,6087.0,7393.0,15000.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6550,CHN,2001,13865201.0,6087.0,7393.0,15000.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6551,CHN,2001,13865201.0,6087.0,7393.0,15000.0,6146.0,0.0,146.40833333333333,125.75833333333333
6552,CHN,2001,13865201.0,6087.0,7393.0,15000.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6553,CHN,2001,13865201.0,6087.0,7393.0,15000.0,0.0,4214.0,146.40833333333333,125.75833333333333
6554,CHN,2001,13865201.0,6087.0,7393.0,15000.0,0.0,0.0,146.40833333333333,125.75833333333333
6555,CHN,2001,13865201.0,6087.0,0.0,4080201.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
6556,CHN,2001,13865201.0,6087.0,0.0,4080201.0,32496.0,4214.0,146.40833333333333,125.75833333333333
6557,CHN,2001,13865201.0,6087.0,0.0,4080201.0,32496.0,0.0,146.40833333333333,125.75833333333333
6558,CHN,2001,13865201.0,6087.0,0.0,4080201.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6559,CHN,2001,13865201.0,6087.0,0.0,4080201.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6560,CHN,2001,13865201.0,6087.0,0.0,4080201.0,6146.0,0.0,146.40833333333333,125.75833333333333
6561,CHN,2001,13865201.0,6087.0,0.0,4080201.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6562,CHN,2001,13865201.0,6087.0,0.0,4080201.0,0.0,4214.0,146.40833333333333,125.75833333333333
6563,CHN,2001,13865201.0,6087.0,0.0,4080201.0,0.0,0.0,146.40833333333333,125.75833333333333
6564,CHN,2001,13865201.0,6087.0,0.0,15000.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
6565,CHN,2001,13865201.0,6087.0,0.0,15000.0,32496.0,4214.0,146.40833333333333,125.75833333333333
6566,CHN,2001,13865201.0,6087.0,0.0,15000.0,32496.0,0.0,146.40833333333333,125.75833333333333
6567,CHN,2001,13865201.0,6087.0,0.0,15000.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6568,CHN,2001,13865201.0,6087.0,0.0,15000.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6569,CHN,2001,13865201.0,6087.0,0.0,15000.0,6146.0,0.0,146.40833333333333,125.75833333333333
6570,CHN,2001,13865201.0,6087.0,0.0,15000.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6571,CHN,2001,13865201.0,6087.0,0.0,15000.0,0.0,4214.0,146.40833333333333,125.75833333333333
6572,CHN,2001,13865201.0,6087.0,0.0,15000.0,0.0,0.0,146.40833333333333,125.75833333333333
6573,CHN,2001,13865201.0,0.0,5445593.0,4080201.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
6574,CHN,2001,13865201.0,0.0,5445593.0,4080201.0,32496.0,4214.0,146.40833333333333,125.75833333333333
6575,CHN,2001,13865201.0,0.0,5445593.0,4080201.0,32496.0,0.0,146.40833333333333,125.75833333333333
6576,CHN,2001,13865201.0,0.0,5445593.0,4080201.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6577,CHN,2001,13865201.0,0.0,5445593.0,4080201.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6578,CHN,2001,13865201.0,0.0,5445593.0,4080201.0,6146.0,0.0,146.40833333333333,125.75833333333333
6579,CHN,2001,13865201.0,0.0,5445593.0,4080201.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6580,CHN,2001,13865201.0,0.0,5445593.0,4080201.0,0.0,4214.0,146.40833333333333,125.75833333333333
6581,CHN,2001,13865201.0,0.0,5445593.0,4080201.0,0.0,0.0,146.40833333333333,125.75833333333333
6582,CHN,2001,13865201.0,0.0,5445593.0,15000.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
6583,CHN,2001,13865201.0,0.0,5445593.0,15000.0,32496.0,4214.0,146.40833333333333,125.75833333333333
6584,CHN,2001,13865201.0,0.0,5445593.0,15000.0,32496.0,0.0,146.40833333333333,125.75833333333333
6585,CHN,2001,13865201.0,0.0,5445593.0,15000.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6586,CHN,2001,13865201.0,0.0,5445593.0,15000.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6587,CHN,2001,13865201.0,0.0,5445593.0,15000.0,6146.0,0.0,146.40833333333333,125.75833333333333
6588,CHN,2001,13865201.0,0.0,5445593.0,15000.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6589,CHN,2001,13865201.0,0.0,5445593.0,15000.0,0.0,4214.0,146.40833333333333,125.75833333333333
6590,CHN,2001,13865201.0,0.0,5445593.0,15000.0,0.0,0.0,146.40833333333333,125.75833333333333
6591,CHN,2001,13865201.0,0.0,7393.0,4080201.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
6592,CHN,2001,13865201.0,0.0,7393.0,4080201.0,32496.0,4214.0,146.40833333333333,125.75833333333333
6593,CHN,2001,13865201.0,0.0,7393.0,4080201.0,32496.0,0.0,146.40833333333333,125.75833333333333
6594,CHN,2001,13865201.0,0.0,7393.0,4080201.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6595,CHN,2001,13865201.0,0.0,7393.0,4080201.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6596,CHN,2001,13865201.0,0.0,7393.0,4080201.0,6146.0,0.0,146.40833333333333,125.75833333333333
6597,CHN,2001,13865201.0,0.0,7393.0,4080201.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6598,CHN,2001,13865201.0,0.0,7393.0,4080201.0,0.0,4214.0,146.40833333333333,125.75833333333333
6599,CHN,2001,13865201.0,0.0,7393.0,4080201.0,0.0,0.0,146.40833333333333,125.75833333333333
6600,CHN,2001,13865201.0,0.0,7393.0,15000.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
6601,CHN,2001,13865201.0,0.0,7393.0,15000.0,32496.0,4214.0,146.40833333333333,125.75833333333333
6602,CHN,2001,13865201.0,0.0,7393.0,15000.0,32496.0,0.0,146.40833333333333,125.75833333333333
6603,CHN,2001,13865201.0,0.0,7393.0,15000.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6604,CHN,2001,13865201.0,0.0,7393.0,15000.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6605,CHN,2001,13865201.0,0.0,7393.0,15000.0,6146.0,0.0,146.40833333333333,125.75833333333333
6606,CHN,2001,13865201.0,0.0,7393.0,15000.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6607,CHN,2001,13865201.0,0.0,7393.0,15000.0,0.0,4214.0,146.40833333333333,125.75833333333333
6608,CHN,2001,13865201.0,0.0,7393.0,15000.0,0.0,0.0,146.40833333333333,125.75833333333333
6609,CHN,2001,13865201.0,0.0,0.0,4080201.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
6610,CHN,2001,13865201.0,0.0,0.0,4080201.0,32496.0,4214.0,146.40833333333333,125.75833333333333
6611,CHN,2001,13865201.0,0.0,0.0,4080201.0,32496.0,0.0,146.40833333333333,125.75833333333333
6612,CHN,2001,13865201.0,0.0,0.0,4080201.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6613,CHN,2001,13865201.0,0.0,0.0,4080201.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6614,CHN,2001,13865201.0,0.0,0.0,4080201.0,6146.0,0.0,146.40833333333333,125.75833333333333
6615,CHN,2001,13865201.0,0.0,0.0,4080201.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6616,CHN,2001,13865201.0,0.0,0.0,4080201.0,0.0,4214.0,146.40833333333333,125.75833333333333
6617,CHN,2001,13865201.0,0.0,0.0,4080201.0,0.0,0.0,146.40833333333333,125.75833333333333
6618,CHN,2001,13865201.0,0.0,0.0,15000.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
6619,CHN,2001,13865201.0,0.0,0.0,15000.0,32496.0,4214.0,146.40833333333333,125.75833333333333
6620,CHN,2001,13865201.0,0.0,0.0,15000.0,32496.0,0.0,146.40833333333333,125.75833333333333
6621,CHN,2001,13865201.0,0.0,0.0,15000.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
6622,CHN,2001,13865201.0,0.0,0.0,15000.0,6146.0,4214.0,146.40833333333333,125.75833333333333
6623,CHN,2001,13865201.0,0.0,0.0,15000.0,6146.0,0.0,146.40833333333333,125.75833333333333
6624,CHN,2001,13865201.0,0.0,0.0,15000.0,0.0,5801914.0,146.40833333333333,125.75833333333333
6625,CHN,2001,13865201.0,0.0,0.0,15000.0,0.0,4214.0,146.40833333333333,125.75833333333333
6626,CHN,2001,13865201.0,0.0,0.0,15000.0,0.0,0.0,146.40833333333333,125.75833333333333
6627,COL,2001,346000.0,700.0,108300.0,197000.0,0.0,110100.0,146.40833333333333,125.75833333333333
6628,CRI,2001,9800.0,0.0,11383.0,2800.0,0.0,11567.0,146.40833333333333,125.75833333333333
6629,HRV,2001,115000.0,38000.0,2000.0,115000.0,38000.0,2000.0,146.40833333333333,125.75833333333333
6630,CUB,2001,2000.0,,2400.0,,,2400.0,146.40833333333333,125.75833333333333
6631,CYP,2001,0.0,0.0,2560.0,0.0,0.0,2550.0,146.40833333333333,125.75833333333333
6632,CZE,2001,685000.0,318000.0,126000.0,684000.0,317000.0,133000.0,146.40833333333333,125.75833333333333
6633,DNK,2001,0.0,3084.0,54070.0,0.0,3000.0,53286.0,146.40833333333333,125.75833333333333
6634,ECU,2001,2200.0,0.0,18300.0,2200.0,0.0,18300.0,146.40833333333333,125.75833333333333
6635,EGY,2001,120000.0,,105500.0,,,74700.0,146.40833333333333,125.75833333333333
6636,EST,2001,51700.0,0.0,4430.0,51700.0,0.0,4400.0,146.40833333333333,125.75833333333333
6637,SWZ,2001,183900.0,210000.0,,183900.0,210000.0,,146.40833333333333,125.75833333333333
6638,ETH,2001,9400.0,0.0,9236.0,,0.0,9236.0,146.40833333333333,125.75833333333333
6639,FIN,2001,11168000.0,1699484.0,133830.0,11168000.0,1698545.0,186413.0,146.40833333333333,125.75833333333333
6640,FRA,2001,2460750.0,449055.0,2219847.0,2460000.0,502632.0,2204364.0,146.40833333333333,125.75833333333333
6641,GEO,2001,0.0,297.0,153.0,0.0,297.0,195.0,146.40833333333333,125.75833333333333
6642,DEU,2001,2103000.0,433000.0,3872000.0,2103000.0,439000.0,4089000.0,146.40833333333333,125.75833333333333
6643,GRC,2001,0.0,1568.0,100502.0,0.0,1562.0,100421.0,146.40833333333333,125.75833333333333
6644,HND,2001,7000.0,100.0,1200.0,7000.0,0.0,200.0,146.40833333333333,125.75833333333333
6645,HUN,2001,22000.0,9000.0,169000.0,0.0,0.0,171000.0,146.40833333333333,125.75833333333333
6646,ISL,2001,0.0,0.0,0.0,0.0,0.0,100.0,146.40833333333333,125.75833333333333
6647,IND,2001,2665000.0,25500.0,206400.0,1487000.0,25000.0,255000.0,146.40833333333333,125.75833333333333
6648,IDN,2001,4431000.0,1697900.0,564200.0,4326000.0,1699200.0,786600.0,146.40833333333333,125.75833333333333
6649,IRN,2001,45000.0,0.0,47700.0,0.0,0.0,52500.0,146.40833333333333,125.75833333333333
6650,IRQ,2001,2000.0,23.0,0.0,,23.0,0.0,146.40833333333333,125.75833333333333
6651,IRL,2001,0.0,4000.0,15210.0,0.0,5000.0,30720.0,146.40833333333333,125.75833333333333
6652,ISR,2001,15000.0,12892.0,89383.0,0.0,0.0,89635.0,146.40833333333333,125.75833333333333
6653,ITA,2001,619000.0,23000.0,3318000.0,415000.0,23000.0,3333000.0,146.40833333333333,125.75833333333333
6654,JPN,2001,10735000.0,93000.0,2586300.0,10792000.0,104000.0,2686300.0,146.40833333333333,125.75833333333333
6655,JOR,2001,8000.0,0.0,55200.0,,0.0,55200.0,146.40833333333333,125.75833333333333
6656,KAZ,2001,0.0,0.0,2311.0,0.0,0.0,2310.0,146.40833333333333,125.75833333333333
6657,KEN,2001,66000.0,0.0,3100.0,66000.0,0.0,2900.0,146.40833333333333,125.75833333333333
6658,LVA,2001,0.0,0.0,170.0,0.0,0.0,60.0,146.40833333333333,125.75833333333333
6659,LTU,2001,0.0,4380.0,8060.0,0.0,4420.0,8100.0,146.40833333333333,125.75833333333333
6660,LUX,2001,0.0,0.0,110.0,0.0,0.0,70.0,146.40833333333333,125.75833333333333
6661,MDG,2001,2700.0,0.0,0.0,700.0,0.0,60.0,146.40833333333333,125.75833333333333
6662,MYS,2001,145700.0,0.0,59900.0,145000.0,0.0,60100.0,146.40833333333333,125.75833333333333
6663,MLT,2001,0.0,0.0,350.0,0.0,0.0,350.0,146.40833333333333,125.75833333333333
6664,MEX,2001,385000.0,37100.0,642000.0,211000.0,36400.0,645000.0,146.40833333333333,125.75833333333333
6665,MAR,2001,94000.0,63000.0,31600.0,159000.0,63000.0,31600.0,146.40833333333333,125.75833333333333
6666,MMR,2001,47000.0,0.0,300.0,,,300.0,146.40833333333333,125.75833333333333
6667,NPL,2001,15000.0,245.0,157.0,,96.0,130.0,146.40833333333333,125.75833333333333
6668,NLD,2001,129500.0,266400.0,814800.0,129500.0,282100.0,915600.0,146.40833333333333,125.75833333333333
6669,NZL,2001,1501000.0,795000.0,21000.0,1501000.0,795000.0,21000.0,146.40833333333333,125.75833333333333
6670,NGA,2001,23000.0,,16500.0,23000.0,,16500.0,146.40833333333333,125.75833333333333
6671,MKD,2001,0.0,0.0,2477.0,0.0,0.0,2475.0,146.40833333333333,125.75833333333333
6672,NOR,2001,2273000.0,499000.0,101000.0,2406000.0,632000.0,101000.0,146.40833333333333,125.75833333333333
6673,PAK,2001,393000.0,,30500.0,83000.0,,31100.0,146.40833333333333,125.75833333333333
6674,PER,2001,17000.0,0.0,26000.0,0.0,0.0,26000.0,146.40833333333333,125.75833333333333
6675,PHL,2001,202000.0,16425.0,58612.0,175000.0,300.0,56000.0,146.40833333333333,125.75833333333333
6676,POL,2001,977000.0,36100.0,294000.0,977000.0,36100.0,293600.0,146.40833333333333,125.75833333333333
6677,PRT,2001,1806000.0,982000.0,158400.0,1806000.0,980000.0,159400.0,146.40833333333333,125.75833333333333
6678,ROU,2001,268000.0,25400.0,5100.0,268000.0,25400.0,5100.0,146.40833333333333,125.75833333333333
6679,RUS,2001,6021700.0,1715000.0,33000.0,6151700.0,1785000.0,33000.0,146.40833333333333,125.75833333333333
6680,SVK,2001,671000.0,94000.0,85000.0,671000.0,94000.0,85000.0,146.40833333333333,125.75833333333333
6681,SVN,2001,153000.0,39200.0,158810.0,153000.0,39200.0,158770.0,146.40833333333333,125.75833333333333
6682,ZAF,2001,1742000.0,195300.0,50700.0,2036000.0,592300.0,50700.0,146.40833333333333,125.75833333333333
6683,ESP,2001,1733000.0,796800.0,734900.0,1721000.0,805119.0,733976.0,146.40833333333333,125.75833333333333
6684,LKA,2001,21100.0,300.0,14300.0,2600.0,0.0,13185.0,146.40833333333333,125.75833333333333
6685,SWE,2001,11386000.0,2909190.0,309510.0,11028000.0,3041040.0,308610.0,146.40833333333333,125.75833333333333
6686,CHE,2001,279510.0,133310.0,445190.0,281510.0,134810.0,444050.0,146.40833333333333,125.75833333333333
6687,THA,2001,999000.0,341020.0,320000.0,919000.0,341000.0,385000.0,146.40833333333333,125.75833333333333
6688,TTO,2001,0.0,0.0,6300.0,,,6300.0,146.40833333333333,125.75833333333333
6689,TUN,2001,10000.0,8800.0,37000.0,,300.0,37600.0,146.40833333333333,125.75833333333333
6690,TUR,2001,292000.0,0.0,300000.0,236000.0,0.0,301000.0,146.40833333333333,125.75833333333333
6691,UKR,2001,68000.0,50.0,48530.0,27000.0,50.0,64600.0,146.40833333333333,125.75833333333333
6692,USA,2001,53025144.0,5506573.0,6639675.0,53680144.0,5594418.0,6666427.0,146.40833333333333,125.75833333333333
6693,URY,2001,35000.0,600.0,16400.0,35000.0,600.0,16400.0,146.40833333333333,125.75833333333333
6694,VNM,2001,314000.0,0.0,84500.0,240000.0,0.0,84500.0,146.40833333333333,125.75833333333333
6695,ZWE,2001,42000.0,0.0,8900.0,42000.0,0.0,8900.0,146.40833333333333,125.75833333333333
6696,AFG,2001,,0.0,465.0,,0.0,490.0,146.40833333333333,125.75833333333333
6697,ARM,2001,,0.0,28000.0,,0.0,17000.0,146.40833333333333,125.75833333333333
6698,BHS,2001,,0.0,2900.0,,0.0,100.0,146.40833333333333,125.75833333333333
6699,BRB,2001,,0.0,1400.0,,0.0,800.0,146.40833333333333,125.75833333333333
6700,BLZ,2001,,604.0,1999.0,,604.0,1999.0,146.40833333333333,125.75833333333333
6701,BEN,2001,,0.0,7.0,,0.0,7.0,146.40833333333333,125.75833333333333
6702,BTN,2001,,19.0,506.0,,19.0,506.0,146.40833333333333,125.75833333333333
6703,BIH,2001,,44.0,1961.0,,44.0,1862.0,146.40833333333333,125.75833333333333
6704,VGB,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
6705,CYM,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
6706,CAF,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
6707,TCD,2001,,248.0,0.0,,248.0,0.0,146.40833333333333,125.75833333333333
6708,COM,2001,,0.0,0.0,,0.0,0.0,146.40833333333333,125.75833333333333
6709,COG,2001,,0.0,0.0,,0.0,0.0,146.40833333333333,125.75833333333333
6710,DJI,2001,,0.0,3700.0,,0.0,3700.0,146.40833333333333,125.75833333333333
6711,DMA,2001,,1.0,79.0,,1.0,31.0,146.40833333333333,125.75833333333333
6712,GHA,2001,,0.0,0.0,,,0.0,146.40833333333333,125.75833333333333
6713,GIB,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
6714,GRL,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
6715,KGZ,2001,,0.0,0.0,,0.0,0.0,146.40833333333333,125.75833333333333
6716,LBN,2001,,0.0,14400.0,,0.0,14000.0,146.40833333333333,125.75833333333333
6717,LBY,2001,,0.0,2157.0,,,2157.0,146.40833333333333,125.75833333333333
6718,MNG,2001,,0.0,23.0,,0.0,22.0,146.40833333333333,125.75833333333333
6719,NER,2001,,0.0,1088.0,,0.0,897.0,146.40833333333333,125.75833333333333
6720,NIU,2001,,0.0,259.0,,0.0,259.0,146.40833333333333,125.75833333333333
6721,OMN,2001,,0.0,2600.0,,0.0,2600.0,146.40833333333333,125.75833333333333
6722,PAN,2001,,0.0,1500.0,,0.0,1500.0,146.40833333333333,125.75833333333333
6723,PNG,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
6724,PRY,2001,,0.0,400.0,,0.0,400.0,146.40833333333333,125.75833333333333
6725,PYF,2001,,0.0,2.0,,0.0,2.0,146.40833333333333,125.75833333333333
6726,PYF,2001,,0.0,2.0,,0.0,268.0,146.40833333333333,125.75833333333333
6727,PYF,2001,,0.0,269.0,,0.0,2.0,146.40833333333333,125.75833333333333
6728,PYF,2001,,0.0,269.0,,0.0,268.0,146.40833333333333,125.75833333333333
6729,QAT,2001,,0.0,86.0,,0.0,96.0,146.40833333333333,125.75833333333333
6730,RWA,2001,,0.0,0.0,,0.0,0.0,146.40833333333333,125.75833333333333
6731,SPM,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
6732,WSM,2001,,0.0,8.0,,0.0,7.0,146.40833333333333,125.75833333333333
6733,SAU,2001,,0.0,132798.0,,0.0,93700.0,146.40833333333333,125.75833333333333
6734,SLE,2001,,1339.0,869.0,,1339.0,869.0,146.40833333333333,125.75833333333333
6735,SGP,2001,,86300.0,57900.0,,86300.0,57900.0,146.40833333333333,125.75833333333333
6736,SOM,2001,,23.0,0.0,,23.0,0.0,146.40833333333333,125.75833333333333
6737,ARE,2001,,0.0,17000.0,,0.0,17500.0,146.40833333333333,125.75833333333333
6738,UZB,2001,,0.0,2085.0,,0.0,1876.0,146.40833333333333,125.75833333333333
6739,AND,2001,,,1.0,,,,146.40833333333333,125.75833333333333
6740,ABW,2001,,,44.0,,,44.0,146.40833333333333,125.75833333333333
6741,BHR,2001,,,2000.0,,,2000.0,146.40833333333333,125.75833333333333
6742,BRN,2001,,,24.0,,,21.0,146.40833333333333,125.75833333333333
6743,BFA,2001,,,4.0,,,0.0,146.40833333333333,125.75833333333333
6744,BDI,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
6745,DOM,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
6746,SLV,2001,,,18200.0,,,19200.0,146.40833333333333,125.75833333333333
6747,GNQ,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
6748,FJI,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
6749,GAB,2001,,,30.0,,,30.0,146.40833333333333,125.75833333333333
6750,GLP,2001,,,19.0,,,17.0,146.40833333333333,125.75833333333333
6751,GTM,2001,,,800.0,,,800.0,146.40833333333333,125.75833333333333
6752,GIN,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
6753,GUY,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
6754,HTI,2001,,,0.0,,,,146.40833333333333,125.75833333333333
6755,JAM,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
6756,KWT,2001,,,14300.0,,,14300.0,146.40833333333333,125.75833333333333
6757,LBR,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
6758,MWI,2001,,,35.0,,,34.0,146.40833333333333,125.75833333333333
6759,MLI,2001,,,400.0,,,400.0,146.40833333333333,125.75833333333333
6760,MTQ,2001,,,200.0,,,100.0,146.40833333333333,125.75833333333333
6761,MRT,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
6762,MUS,2001,,,1000.0,,,1001.0,146.40833333333333,125.75833333333333
6763,MOZ,2001,,,27.0,,,1.0,146.40833333333333,125.75833333333333
6764,NAM,2001,,,39.0,,,39.0,146.40833333333333,125.75833333333333
6765,NCL,2001,,,2000.0,,0.0,2000.0,146.40833333333333,125.75833333333333
6766,NIC,2001,,,97.0,,23.0,148.0,146.40833333333333,125.75833333333333
6767,LCA,2001,,,85.0,,,85.0,146.40833333333333,125.75833333333333
6768,STP,2001,,,36.0,,,36.0,146.40833333333333,125.75833333333333
6769,SEN,2001,,,300.0,,,300.0,146.40833333333333,125.75833333333333
6770,TGO,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
6771,TKM,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
6772,UGA,2001,,,10.0,,,10.0,146.40833333333333,125.75833333333333
6773,VUT,2001,,,500.0,,,500.0,146.40833333333333,125.75833333333333
6774,YEM,2001,,,400.0,,,400.0,146.40833333333333,125.75833333333333
6775,ZMB,2001,,,34.0,,,16.0,146.40833333333333,125.75833333333333
6776,COK,2001,,,,,0.0,,146.40833333333333,125.75833333333333
6777,GMB,2001,,,,,,0.0,146.40833333333333,125.75833333333333
6778,ALB,2000,0.0,1.0,4331.0,0.0,16.0,4354.0,146.63333333333333,145.32500000000002
6779,DZA,2000,5000.0,0.0,12900.0,,0.0,12900.0,146.63333333333333,145.32500000000002
6780,AGO,2000,0.0,433.0,19.0,0.0,433.0,12.0,146.63333333333333,145.32500000000002
6781,ARG,2000,788000.0,240000.0,102500.0,681000.0,240000.0,101530.0,146.63333333333333,145.32500000000002
6782,AUS,2000,1028000.0,1600.0,293500.0,894000.0,1600.0,322500.0,146.63333333333333,145.32500000000002
6783,AUT,2000,1580000.0,321000.0,591000.0,1760000.0,332000.0,594000.0,146.63333333333333,145.32500000000002
