country_code,year,paper_pulp_prod_tonnes,paper_pulp_export_tonnes,paper_pulp_import_tonnes,wood_pulp_production_tonnes,wood_pulp_export_tonnes,wood_pulp_import_tonnes,paper_price,wood_pulp_price
CHN,2001,13865201.0,0.0,7393.0,4080201.0,6146.0,0.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,7393.0,4080201.0,0.0,5801914.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,7393.0,4080201.0,0.0,4214.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,7393.0,4080201.0,0.0,0.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,7393.0,15000.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,7393.0,15000.0,32496.0,4214.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,7393.0,15000.0,32496.0,0.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,7393.0,15000.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,7393.0,15000.0,6146.0,4214.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,7393.0,15000.0,6146.0,0.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,7393.0,15000.0,0.0,5801914.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,7393.0,15000.0,0.0,4214.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,7393.0,15000.0,0.0,0.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,4080201.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,4080201.0,32496.0,4214.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,4080201.0,32496.0,0.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,4080201.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,4080201.0,6146.0,4214.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,4080201.0,6146.0,0.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,4080201.0,0.0,5801914.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,4080201.0,0.0,4214.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,4080201.0,0.0,0.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,15000.0,32496.0,5801914.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,15000.0,32496.0,4214.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,15000.0,32496.0,0.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,15000.0,6146.0,5801914.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,15000.0,6146.0,4214.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,15000.0,6146.0,0.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,15000.0,0.0,5801914.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,15000.0,0.0,4214.0,146.40833333333333,125.75833333333333
CHN,2001,13865201.0,0.0,0.0,15000.0,0.0,0.0,146.40833333333333,125.75833333333333
COL,2001,346000.0,700.0,108300.0,197000.0,0.0,110100.0,146.40833333333333,125.75833333333333
CRI,2001,9800.0,0.0,11383.0,2800.0,0.0,11567.0,146.40833333333333,125.75833333333333
HRV,2001,115000.0,38000.0,2000.0,115000.0,38000.0,2000.0,146.40833333333333,125.75833333333333
CUB,2001,2000.0,,2400.0,,,2400.0,146.40833333333333,125.75833333333333
CYP,2001,0.0,0.0,2560.0,0.0,0.0,2550.0,146.40833333333333,125.75833333333333
CZE,2001,685000.0,318000.0,126000.0,684000.0,317000.0,133000.0,146.40833333333333,125.75833333333333
DNK,2001,0.0,3084.0,54070.0,0.0,3000.0,53286.0,146.40833333333333,125.75833333333333
ECU,2001,2200.0,0.0,18300.0,2200.0,0.0,18300.0,146.40833333333333,125.75833333333333
EGY,2001,120000.0,,105500.0,,,74700.0,146.40833333333333,125.75833333333333
EST,2001,51700.0,0.0,4430.0,51700.0,0.0,4400.0,146.40833333333333,125.75833333333333
SWZ,2001,183900.0,210000.0,,183900.0,210000.0,,146.40833333333333,125.75833333333333
ETH,2001,9400.0,0.0,9236.0,,0.0,9236.0,146.40833333333333,125.75833333333333
FIN,2001,11168000.0,1699484.0,133830.0,11168000.0,1698545.0,186413.0,146.40833333333333,125.75833333333333
FRA,2001,2460750.0,449055.0,2219847.0,2460000.0,502632.0,2204364.0,146.40833333333333,125.75833333333333
GEO,2001,0.0,297.0,153.0,0.0,297.0,195.0,146.40833333333333,125.75833333333333
DEU,2001,2103000.0,433000.0,3872000.0,2103000.0,439000.0,4089000.0,146.40833333333333,125.75833333333333
GRC,2001,0.0,1568.0,100502.0,0.0,1562.0,100421.0,146.40833333333333,125.75833333333333
HND,2001,7000.0,100.0,1200.0,7000.0,0.0,200.0,146.40833333333333,125.75833333333333
HUN,2001,22000.0,9000.0,169000.0,0.0,0.0,171000.0,146.40833333333333,125.75833333333333
ISL,2001,0.0,0.0,0.0,0.0,0.0,100.0,146.40833333333333,125.75833333333333
IND,2001,2665000.0,25500.0,206400.0,1487000.0,25000.0,255000.0,146.40833333333333,125.75833333333333
IDN,2001,4431000.0,1697900.0,564200.0,4326000.0,1699200.0,786600.0,146.40833333333333,125.75833333333333
IRN,2001,45000.0,0.0,47700.0,0.0,0.0,52500.0,146.40833333333333,125.75833333333333
IRQ,2001,2000.0,23.0,0.0,,23.0,0.0,146.40833333333333,125.75833333333333
IRL,2001,0.0,4000.0,15210.0,0.0,5000.0,30720.0,146.40833333333333,125.75833333333333
ISR,2001,15000.0,12892.0,89383.0,0.0,0.0,89635.0,146.40833333333333,125.75833333333333
ITA,2001,619000.0,23000.0,3318000.0,415000.0,23000.0,3333000.0,146.40833333333333,125.75833333333333
JPN,2001,10735000.0,93000.0,2586300.0,10792000.0,104000.0,2686300.0,146.40833333333333,125.75833333333333
JOR,2001,8000.0,0.0,55200.0,,0.0,55200.0,146.40833333333333,125.75833333333333
KAZ,2001,0.0,0.0,2311.0,0.0,0.0,2310.0,146.40833333333333,125.75833333333333
KEN,2001,66000.0,0.0,3100.0,66000.0,0.0,2900.0,146.40833333333333,125.75833333333333
LVA,2001,0.0,0.0,170.0,0.0,0.0,60.0,146.40833333333333,125.75833333333333
LTU,2001,0.0,4380.0,8060.0,0.0,4420.0,8100.0,146.40833333333333,125.75833333333333
LUX,2001,0.0,0.0,110.0,0.0,0.0,70.0,146.40833333333333,125.75833333333333
MDG,2001,2700.0,0.0,0.0,700.0,0.0,60.0,146.40833333333333,125.75833333333333
MYS,2001,145700.0,0.0,59900.0,145000.0,0.0,60100.0,146.40833333333333,125.75833333333333
MLT,2001,0.0,0.0,350.0,0.0,0.0,350.0,146.40833333333333,125.75833333333333
MEX,2001,385000.0,37100.0,642000.0,211000.0,36400.0,645000.0,146.40833333333333,125.75833333333333
MAR,2001,94000.0,63000.0,31600.0,159000.0,63000.0,31600.0,146.40833333333333,125.75833333333333
MMR,2001,47000.0,0.0,300.0,,,300.0,146.40833333333333,125.75833333333333
NPL,2001,15000.0,245.0,157.0,,96.0,130.0,146.40833333333333,125.75833333333333
NLD,2001,129500.0,266400.0,814800.0,129500.0,282100.0,915600.0,146.40833333333333,125.75833333333333
NZL,2001,1501000.0,795000.0,21000.0,1501000.0,795000.0,21000.0,146.40833333333333,125.75833333333333
NGA,2001,23000.0,,16500.0,23000.0,,16500.0,146.40833333333333,125.75833333333333
MKD,2001,0.0,0.0,2477.0,0.0,0.0,2475.0,146.40833333333333,125.75833333333333
NOR,2001,2273000.0,499000.0,101000.0,2406000.0,632000.0,101000.0,146.40833333333333,125.75833333333333
PAK,2001,393000.0,,30500.0,83000.0,,31100.0,146.40833333333333,125.75833333333333
PER,2001,17000.0,0.0,26000.0,0.0,0.0,26000.0,146.40833333333333,125.75833333333333
PHL,2001,202000.0,16425.0,58612.0,175000.0,300.0,56000.0,146.40833333333333,125.75833333333333
POL,2001,977000.0,36100.0,294000.0,977000.0,36100.0,293600.0,146.40833333333333,125.75833333333333
PRT,2001,1806000.0,982000.0,158400.0,1806000.0,980000.0,159400.0,146.40833333333333,125.75833333333333
ROU,2001,268000.0,25400.0,5100.0,268000.0,25400.0,5100.0,146.40833333333333,125.75833333333333
RUS,2001,6021700.0,1715000.0,33000.0,6151700.0,1785000.0,33000.0,146.40833333333333,125.75833333333333
SVK,2001,671000.0,94000.0,85000.0,671000.0,94000.0,85000.0,146.40833333333333,125.75833333333333
SVN,2001,153000.0,39200.0,158810.0,153000.0,39200.0,158770.0,146.40833333333333,125.75833333333333
ZAF,2001,1742000.0,195300.0,50700.0,2036000.0,592300.0,50700.0,146.40833333333333,125.75833333333333
ESP,2001,1733000.0,796800.0,734900.0,1721000.0,805119.0,733976.0,146.40833333333333,125.75833333333333
LKA,2001,21100.0,300.0,14300.0,2600.0,0.0,13185.0,146.40833333333333,125.75833333333333
SWE,2001,11386000.0,2909190.0,309510.0,11028000.0,3041040.0,308610.0,146.40833333333333,125.75833333333333
CHE,2001,279510.0,133310.0,445190.0,281510.0,134810.0,444050.0,146.40833333333333,125.75833333333333
THA,2001,999000.0,341020.0,320000.0,919000.0,341000.0,385000.0,146.40833333333333,125.75833333333333
TTO,2001,0.0,0.0,6300.0,,,6300.0,146.40833333333333,125.75833333333333
TUN,2001,10000.0,8800.0,37000.0,,300.0,37600.0,146.40833333333333,125.75833333333333
TUR,2001,292000.0,0.0,300000.0,236000.0,0.0,301000.0,146.40833333333333,125.75833333333333
UKR,2001,68000.0,50.0,48530.0,27000.0,50.0,64600.0,146.40833333333333,125.75833333333333
USA,2001,53025144.0,5506573.0,6639675.0,53680144.0,5594418.0,6666427.0,146.40833333333333,125.75833333333333
URY,2001,35000.0,600.0,16400.0,35000.0,600.0,16400.0,146.40833333333333,125.75833333333333
VNM,2001,314000.0,0.0,84500.0,240000.0,0.0,84500.0,146.40833333333333,125.75833333333333
ZWE,2001,42000.0,0.0,8900.0,42000.0,0.0,8900.0,146.40833333333333,125.75833333333333
AFG,2001,,0.0,465.0,,0.0,490.0,146.40833333333333,125.75833333333333
ARM,2001,,0.0,28000.0,,0.0,17000.0,146.40833333333333,125.75833333333333
BHS,2001,,0.0,2900.0,,0.0,100.0,146.40833333333333,125.75833333333333
BRB,2001,,0.0,1400.0,,0.0,800.0,146.40833333333333,125.75833333333333
BLZ,2001,,604.0,1999.0,,604.0,1999.0,146.40833333333333,125.75833333333333
BEN,2001,,0.0,7.0,,0.0,7.0,146.40833333333333,125.75833333333333
BTN,2001,,19.0,506.0,,19.0,506.0,146.40833333333333,125.75833333333333
BIH,2001,,44.0,1961.0,,44.0,1862.0,146.40833333333333,125.75833333333333
VGB,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
CYM,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
CAF,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
TCD,2001,,248.0,0.0,,248.0,0.0,146.40833333333333,125.75833333333333
COM,2001,,0.0,0.0,,0.0,0.0,146.40833333333333,125.75833333333333
COG,2001,,0.0,0.0,,0.0,0.0,146.40833333333333,125.75833333333333
DJI,2001,,0.0,3700.0,,0.0,3700.0,146.40833333333333,125.75833333333333
DMA,2001,,1.0,79.0,,1.0,31.0,146.40833333333333,125.75833333333333
GHA,2001,,0.0,0.0,,,0.0,146.40833333333333,125.75833333333333
GIB,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
GRL,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
KGZ,2001,,0.0,0.0,,0.0,0.0,146.40833333333333,125.75833333333333
LBN,2001,,0.0,14400.0,,0.0,14000.0,146.40833333333333,125.75833333333333
LBY,2001,,0.0,2157.0,,,2157.0,146.40833333333333,125.75833333333333
MNG,2001,,0.0,23.0,,0.0,22.0,146.40833333333333,125.75833333333333
NER,2001,,0.0,1088.0,,0.0,897.0,146.40833333333333,125.75833333333333
NIU,2001,,0.0,259.0,,0.0,259.0,146.40833333333333,125.75833333333333
OMN,2001,,0.0,2600.0,,0.0,2600.0,146.40833333333333,125.75833333333333
PAN,2001,,0.0,1500.0,,0.0,1500.0,146.40833333333333,125.75833333333333
PNG,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
PRY,2001,,0.0,400.0,,0.0,400.0,146.40833333333333,125.75833333333333
PYF,2001,,0.0,2.0,,0.0,2.0,146.40833333333333,125.75833333333333
PYF,2001,,0.0,2.0,,0.0,268.0,146.40833333333333,125.75833333333333
PYF,2001,,0.0,269.0,,0.0,2.0,146.40833333333333,125.75833333333333
PYF,2001,,0.0,269.0,,0.0,268.0,146.40833333333333,125.75833333333333
QAT,2001,,0.0,86.0,,0.0,96.0,146.40833333333333,125.75833333333333
RWA,2001,,0.0,0.0,,0.0,0.0,146.40833333333333,125.75833333333333
SPM,2001,,0.0,,,0.0,,146.40833333333333,125.75833333333333
WSM,2001,,0.0,8.0,,0.0,7.0,146.40833333333333,125.75833333333333
SAU,2001,,0.0,132798.0,,0.0,93700.0,146.40833333333333,125.75833333333333
SLE,2001,,1339.0,869.0,,1339.0,869.0,146.40833333333333,125.75833333333333
SGP,2001,,86300.0,57900.0,,86300.0,57900.0,146.40833333333333,125.75833333333333
SOM,2001,,23.0,0.0,,23.0,0.0,146.40833333333333,125.75833333333333
ARE,2001,,0.0,17000.0,,0.0,17500.0,146.40833333333333,125.75833333333333
UZB,2001,,0.0,2085.0,,0.0,1876.0,146.40833333333333,125.75833333333333
AND,2001,,,1.0,,,,146.40833333333333,125.75833333333333
ABW,2001,,,44.0,,,44.0,146.40833333333333,125.75833333333333
BHR,2001,,,2000.0,,,2000.0,146.40833333333333,125.75833333333333
BRN,2001,,,24.0,,,21.0,146.40833333333333,125.75833333333333
BFA,2001,,,4.0,,,0.0,146.40833333333333,125.75833333333333
BDI,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
DOM,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
SLV,2001,,,18200.0,,,19200.0,146.40833333333333,125.75833333333333
GNQ,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
FJI,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
GAB,2001,,,30.0,,,30.0,146.40833333333333,125.75833333333333
GLP,2001,,,19.0,,,17.0,146.40833333333333,125.75833333333333
GTM,2001,,,800.0,,,800.0,146.40833333333333,125.75833333333333
GIN,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
GUY,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
HTI,2001,,,0.0,,,,146.40833333333333,125.75833333333333
JAM,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
KWT,2001,,,14300.0,,,14300.0,146.40833333333333,125.75833333333333
LBR,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
MWI,2001,,,35.0,,,34.0,146.40833333333333,125.75833333333333
MLI,2001,,,400.0,,,400.0,146.40833333333333,125.75833333333333
MTQ,2001,,,200.0,,,100.0,146.40833333333333,125.75833333333333
MRT,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
MUS,2001,,,1000.0,,,1001.0,146.40833333333333,125.75833333333333
MOZ,2001,,,27.0,,,1.0,146.40833333333333,125.75833333333333
NAM,2001,,,39.0,,,39.0,146.40833333333333,125.75833333333333
NCL,2001,,,2000.0,,0.0,2000.0,146.40833333333333,125.75833333333333
NIC,2001,,,97.0,,23.0,148.0,146.40833333333333,125.75833333333333
LCA,2001,,,85.0,,,85.0,146.40833333333333,125.75833333333333
STP,2001,,,36.0,,,36.0,146.40833333333333,125.75833333333333
SEN,2001,,,300.0,,,300.0,146.40833333333333,125.75833333333333
TGO,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
TKM,2001,,,0.0,,,0.0,146.40833333333333,125.75833333333333
UGA,2001,,,10.0,,,10.0,146.40833333333333,125.75833333333333
VUT,2001,,,500.0,,,500.0,146.40833333333333,125.75833333333333
YEM,2001,,,400.0,,,400.0,146.40833333333333,125.75833333333333
ZMB,2001,,,34.0,,,16.0,146.40833333333333,125.75833333333333
COK,2001,,,,,0.0,,146.40833333333333,125.75833333333333
GMB,2001,,,,,,0.0,146.40833333333333,125.75833333333333
ALB,2000,0.0,1.0,4331.0,0.0,16.0,4354.0,146.63333333333333,145.32500000000002
DZA,2000,5000.0,0.0,12900.0,,0.0,12900.0,146.63333333333333,145.32500000000002
AGO,2000,0.0,433.0,19.0,0.0,433.0,12.0,146.63333333333333,145.32500000000002
ARG,2000,788000.0,240000.0,102500.0,681000.0,240000.0,101530.0,146.63333333333333,145.32500000000002
AUS,2000,1028000.0,1600.0,293500.0,894000.0,1600.0,322500.0,146.63333333333333,145.32500000000002
AUT,2000,1580000.0,321000.0,591000.0,1760000.0,332000.0,594000.0,146.63333333333333,145.32500000000002
AZE,2000,0.0,0.0,0.0,0.0,0.0,0.0,146.63333333333333,145.32500000000002
BGD,2000,37000.0,,14100.0,19000.0,,14100.0,146.63333333333333,145.32500000000002
BLR,2000,55900.0,100.0,32000.0,55900.0,100.0,40832.0,146.63333333333333,145.32500000000002
BEL,2000,431000.0,709000.0,1084000.0,431000.0,719000.0,1100000.0,146.63333333333333,145.32500000000002
BRA,2000,7341000.0,2916297.0,345500.0,7338000.0,3010211.0,347500.0,146.63333333333333,145.32500000000002
BGR,2000,95000.0,59850.0,14000.0,85000.0,59850.0,14000.0,146.63333333333333,145.32500000000002
KHM,2000,0.0,,0.0,,,0.0,146.63333333333333,145.32500000000002
CMR,2000,0.0,,300.0,0.0,,300.0,146.63333333333333,145.32500000000002
CAN,2000,26495000.0,11652744.0,279125.0,26696000.0,11879443.0,273925.0,146.63333333333333,145.32500000000002
CHL,2000,2592000.0,1835000.0,13400.0,2592000.0,1835000.0,13400.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,3720459.0,57642.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,3720459.0,57642.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,3720459.0,57642.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,3720459.0,12342.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,3720459.0,12342.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,3720459.0,12342.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,3720459.0,0.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,3720459.0,0.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,3720459.0,0.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,15000.0,57642.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,15000.0,57642.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,15000.0,57642.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,15000.0,12342.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,15000.0,12342.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,15000.0,12342.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,15000.0,0.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,15000.0,0.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,3813861.0,15000.0,0.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,3720459.0,57642.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,3720459.0,57642.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,3720459.0,57642.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,3720459.0,12342.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,3720459.0,12342.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,3720459.0,12342.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,3720459.0,0.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,3720459.0,0.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,3720459.0,0.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,15000.0,57642.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,15000.0,57642.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,15000.0,57642.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,15000.0,12342.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,15000.0,12342.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,15000.0,12342.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,15000.0,0.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,15000.0,0.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,12361.0,15000.0,0.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,3720459.0,57642.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,3720459.0,57642.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,3720459.0,57642.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,3720459.0,12342.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,3720459.0,12342.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,3720459.0,12342.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,3720459.0,0.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,3720459.0,0.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,3720459.0,0.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,15000.0,57642.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,15000.0,57642.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,15000.0,57642.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,15000.0,12342.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,15000.0,12342.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,15000.0,12342.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,15000.0,0.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,15000.0,0.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,54720.0,0.0,15000.0,0.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,3720459.0,57642.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,3720459.0,57642.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,3720459.0,57642.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,3720459.0,12342.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,3720459.0,12342.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,3720459.0,12342.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,3720459.0,0.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,3720459.0,0.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,3720459.0,0.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,15000.0,57642.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,15000.0,57642.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,15000.0,57642.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,15000.0,12342.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,15000.0,12342.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,15000.0,12342.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,15000.0,0.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,15000.0,0.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,3813861.0,15000.0,0.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,3720459.0,57642.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,3720459.0,57642.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,3720459.0,57642.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,3720459.0,12342.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,3720459.0,12342.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,3720459.0,12342.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,3720459.0,0.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,3720459.0,0.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,3720459.0,0.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,15000.0,57642.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,15000.0,57642.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,15000.0,57642.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,15000.0,12342.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,15000.0,12342.0,5098.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,15000.0,12342.0,0.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,15000.0,0.0,4019398.0,146.63333333333333,145.32500000000002
CHN,2000,14855459.0,12920.0,12361.0,15000.0,0.0,5098.0,146.63333333333333,145.32500000000002
